#  Nr    Dist               Kx                 Ky                 Kz                 band1(1)           band2(1)           band3(1)           band4(1)           band5(0)           band6(0)           band7(0)           band8(0)           band9(0)           band10(0)          band11(0)          band12(0)         
 352     0.397435900000     0.397435900000     0.705128210000     4.109766947235    -3.946900000000    -1.865000000000     0.938900000000     4.810900000000    15.883200000000    22.236400000000    23.222400000000    24.633800000000    28.015800000000    34.485900000000    34.826400000000    43.172400000000
 353     0.394230770000     0.394230770000     0.711538460000     4.117617872130    -3.829700000000    -1.821000000000     0.768900000000     4.743100000000    15.815100000000    21.998100000000    23.395600000000    24.823100000000    28.028200000000    34.474800000000    34.908600000000    43.420200000000
 354     0.391025640000     0.391025640000     0.717948720000     4.125468805189    -3.712200000000    -1.795700000000     0.625600000000     4.678300000000    15.750400000000    21.758700000000    23.560100000000    24.995400000000    28.061000000000    34.459600000000    35.005500000000    43.633900000000
 355     0.387820510000     0.387820510000     0.724358970000     4.133319730083    -3.595800000000    -1.793100000000     0.514400000000     4.617900000000    15.687800000000    21.519400000000    23.720500000000    25.136700000000    28.119000000000    34.425100000000    35.121700000000    43.808800000000
 356     0.384615380000     0.384615380000     0.730769230000     4.141170663143    -3.483000000000    -1.814600000000     0.439200000000     4.559300000000    15.630000000000    21.280600000000    23.865500000000    25.266200000000    28.196700000000    34.400700000000    35.249000000000    43.944800000000
 357     0.381410260000     0.381410260000     0.737179490000     4.149021588037    -3.377300000000    -1.858100000000     0.402800000000     4.504100000000    15.575900000000    21.047500000000    24.001400000000    25.372300000000    28.298200000000    34.374500000000    35.391600000000    44.046700000000
 358     0.378205130000     0.378205130000     0.743589740000     4.156872512931    -3.285300000000    -1.915900000000     0.401800000000     4.452400000000    15.524900000000    20.812600000000    24.125100000000    25.454600000000    28.422700000000    34.340900000000    35.549300000000    44.105700000000
 359     0.375000000000     0.375000000000     0.750000000000     4.164723445991    -3.216600000000    -1.974400000000     0.433300000000     4.404100000000    15.477300000000    20.580900000000    24.237600000000    25.514100000000    28.568300000000    34.302500000000    35.722000000000    44.133600000000
 360     0.625000000000     0.250000000000     0.625000000000     4.164723445991    -3.216600000000    -1.974400000000     0.433300000000     4.404100000000    15.477300000000    20.580900000000    24.237600000000    25.514100000000    28.568300000000    34.302500000000    35.722000000000    44.133000000000
 361     0.621794870000     0.243589740000     0.621794870000     4.172574379050    -3.166500000000    -2.026600000000     0.482600000000     4.358200000000    15.431900000000    20.351200000000    24.344000000000    25.562700000000    28.724200000000    34.261400000000    35.903100000000    44.142700000000
 362     0.618589740000     0.237179490000     0.618589740000     4.180425303944    -3.121700000000    -2.077300000000     0.538500000000     4.313300000000    15.387500000000    20.122200000000    24.449100000000    25.611000000000    28.881000000000    34.219900000000    36.086000000000    44.147500000000
 363     0.615384620000     0.230769230000     0.615384620000     4.188276228838    -3.082000000000    -2.126800000000     0.600900000000     4.269400000000    15.344100000000    19.894000000000    24.552900000000    25.658900000000    29.038500000000    34.178000000000    36.270800000000    44.147400000000
 364     0.612179490000     0.224358970000     0.612179490000     4.196127161898    -3.047200000000    -2.174900000000     0.669400000000     4.226600000000    15.301900000000    19.667000000000    24.655400000000    25.706500000000    29.196500000000    34.135900000000    36.457300000000    44.144500000000
 365     0.608974360000     0.217948720000     0.608974360000     4.203978086792    -3.017200000000    -2.221700000000     0.743600000000     4.184900000000    15.260700000000    19.441300000000    24.756400000000    25.753500000000    29.354800000000    34.093600000000    36.645600000000    44.131500000000
 366     0.605769230000     0.211538460000     0.605769230000     4.211829019851    -2.991600000000    -2.267200000000     0.823200000000     4.144200000000    15.220600000000    19.217300000000    24.855900000000    25.800100000000    29.513300000000    34.051300000000    36.835500000000    44.115100000000
 367     0.602564100000     0.205128210000     0.602564100000     4.219679944746    -2.970200000000    -2.311300000000     0.907800000000     4.104600000000    15.181600000000    18.995200000000    24.953800000000    25.846200000000    29.671700000000    34.008900000000    37.027000000000    44.092900000000
 368     0.599358970000     0.198717950000     0.599358970000     4.227530877805    -2.952600000000    -2.354000000000     0.997000000000     4.066100000000    15.143700000000    18.775100000000    25.049900000000    25.891600000000    29.829900000000    33.966700000000    37.219900000000    44.065200000000
 369     0.596153850000     0.192307690000     0.596153850000     4.235381802699    -2.938400000000    -2.395500000000     1.090200000000     4.028700000000    15.106900000000    18.557400000000    25.144300000000    25.936500000000    29.987800000000    33.924600000000    37.414200000000    44.031500000000
 370     0.592948720000     0.185897440000     0.592948720000     4.243232727594    -2.927400000000    -2.435600000000     1.186900000000     3.992400000000    15.071300000000    18.342300000000    25.236700000000    25.980600000000    30.145000000000    33.882800000000    37.609800000000    43.992300000000
 371     0.589743590000     0.179487180000     0.589743590000     4.251083660653    -2.919300000000    -2.474300000000     1.286800000000     3.957300000000    15.036800000000    18.130000000000    25.327200000000    26.024000000000    30.301600000000    33.841400000000    37.806600000000    43.947700000000
 372     0.586538460000     0.173076920000     0.586538460000     4.258934593712    -2.913600000000    -2.511700000000     1.389200000000     3.923300000000    15.003500000000    17.920700000000    25.415500000000    26.066600000000    30.457100000000    33.800500000000    38.004500000000    43.897800000000
 373     0.583333330000     0.166666670000     0.583333330000     4.266785518607    -2.910200000000    -2.547700000000     1.493800000000     3.890500000000    14.971300000000    17.714700000000    25.501700000000    26.108400000000    30.611500000000    33.760100000000    38.203300000000    43.843500000000
 374     0.580128210000     0.160256410000     0.580128210000     4.274636443501    -2.908600000000    -2.582400000000     1.600100000000     3.858800000000    14.940300000000    17.512300000000    25.585600000000    26.149300000000    30.764400000000    33.720300000000    38.402800000000    43.783200000000
 375     0.576923080000     0.153846150000     0.576923080000     4.282487376560    -2.908700000000    -2.615800000000     1.707500000000     3.828300000000    14.910400000000    17.313700000000    25.667200000000    26.189300000000    30.915800000000    33.681200000000    38.603000000000    43.719800000000
 376     0.573717950000     0.147435900000     0.573717950000     4.290338301454    -2.910300000000    -2.647700000000     1.815600000000     3.799000000000    14.881800000000    17.119200000000    25.746300000000    26.228200000000    31.065200000000    33.642900000000    38.803600000000    43.651500000000
 377     0.570512820000     0.141025640000     0.570512820000     4.298189234514    -2.913000000000    -2.678400000000     1.924000000000     3.770900000000    14.854300000000    16.929100000000    25.822900000000    26.266100000000    31.212500000000    33.605500000000    39.004400000000    43.584300000000
 378     0.567307690000     0.134615380000     0.567307690000     4.306040167573    -2.916700000000    -2.707700000000     2.032100000000     3.743900000000    14.828000000000    16.743600000000    25.896800000000    26.302900000000    31.357400000000    33.569100000000    39.205200000000    43.508300000000
 379     0.564102560000     0.128205130000     0.564102560000     4.313891092467    -2.921200000000    -2.735600000000     2.139600000000     3.718200000000    14.802900000000    16.563100000000    25.968000000000    26.338500000000    31.499500000000    33.533700000000    39.405700000000    43.426800000000
 380     0.560897440000     0.121794870000     0.560897440000     4.321742017362    -2.926400000000    -2.762200000000     2.246000000000     3.693700000000    14.779000000000    16.388000000000    26.036400000000    26.372900000000    31.638700000000    33.499500000000    39.605600000000    43.349500000000
 381     0.557692310000     0.115384620000     0.557692310000     4.329592942256    -2.932000000000    -2.787400000000     2.350800000000     3.670400000000    14.756300000000    16.218500000000    26.101900000000    26.406000000000    31.774400000000    33.466400000000    39.804600000000    43.269100000000
 382     0.554487180000     0.108974360000     0.554487180000     4.337443875315    -2.937900000000    -2.811200000000     2.453600000000     3.648300000000    14.734800000000    16.055000000000    26.164500000000    26.437700000000    31.906400000000    33.434700000000    40.002200000000    43.186100000000
 383     0.551282050000     0.102564100000     0.551282050000     4.345294808375    -2.944100000000    -2.833700000000     2.553900000000     3.627500000000    14.714500000000    15.897800000000    26.223900000000    26.468000000000    32.034300000000    33.404300000000    40.198100000000    43.106400000000
 384     0.548076920000     0.096153850000     0.548076920000     4.353145733269    -2.950300000000    -2.854800000000     2.651200000000     3.607900000000    14.695500000000    15.747400000000    26.280200000000    26.496900000000    32.157700000000    33.375400000000    40.391300000000    43.020300000000
 385     0.544871790000     0.089743590000     0.544871790000     4.360996666328    -2.956800000000    -2.874800000000     2.744900000000     3.589500000000    14.676600000000    15.603500000000    26.333300000000    26.519000000000    32.266200000000    33.342000000000    40.581700000000    42.939300000000
 386     0.541666670000     0.083333330000     0.541666670000     4.368847591223    -2.963000000000    -2.893200000000     2.835000000000     3.572400000000    14.660000000000    15.467700000000    26.383100000000    26.544800000000    32.379000000000    33.315900000000    40.768300000000    42.859800000000
 387     0.538461540000     0.076923080000     0.538461540000     4.376698516117    -2.969000000000    -2.910300000000     2.920800000000     3.556500000000    14.644500000000    15.339800000000    26.429500000000    26.569000000000    32.486000000000    33.291500000000    40.950400000000    42.783400000000
 388     0.535256410000     0.070512820000     0.535256410000     4.384549449176    -2.974700000000    -2.926000000000     3.001800000000     3.541900000000    14.630400000000    15.220100000000    26.472500000000    26.591500000000    32.586700000000    33.268800000000    41.126900000000    42.709700000000
 389     0.532051280000     0.064102560000     0.532051280000     4.392400382235    -2.980100000000    -2.940300000000     3.077800000000     3.528500000000    14.617400000000    15.109500000000    26.536200000000    26.612400000000    32.680700000000    33.247900000000    41.296700000000    42.643100000000
 390     0.528846150000     0.057692310000     0.528846150000     4.400251307130    -2.985100000000    -2.953300000000     3.148000000000     3.516400000000    14.605700000000    15.007700000000    26.572100000000    26.631400000000    32.767500000000    33.228800000000    41.458500000000    42.577300000000
 391     0.525641030000     0.051282050000     0.525641030000     4.408102232024    -2.989800000000    -2.964800000000     3.212100000000     3.505600000000    14.595200000000    14.915300000000    26.604300000000    26.648700000000    32.846700000000    33.211600000000    41.612100000000    42.517600000000
 392     0.522435900000     0.044871790000     0.522435900000     4.415953165083    -2.994000000000    -2.975100000000     3.268200000000     3.496000000000    14.585800000000    14.832500000000    26.632800000000    26.652100000000    32.916100000000    33.196300000000    41.752700000000    42.458400000000
 393     0.519230770000     0.038461540000     0.519230770000     4.423804089978    -2.997700000000    -2.984000000000     3.318900000000     3.487700000000    14.577700000000    14.760300000000    26.657600000000    26.665300000000    32.978700000000    33.182900000000    41.880700000000    42.408900000000
 394     0.516025640000     0.032051280000     0.516025640000     4.431655023037    -3.000900000000    -2.991500000000     3.362500000000     3.480700000000    14.570900000000    14.698600000000    26.676700000000    26.678700000000    33.032400000000    33.171700000000    41.993900000000    42.366400000000
 395     0.512820510000     0.025641030000     0.512820510000     4.439505947931    -3.003600000000    -2.997600000000     3.398600000000     3.475000000000    14.565400000000    14.647700000000    26.686100000000    26.696000000000    33.076800000000    33.162400000000    42.090000000000    42.330900000000
 396     0.509615380000     0.019230770000     0.509615380000     4.447356880991    -3.005600000000    -3.002200000000     3.428200000000     3.470500000000    14.561600000000    14.607900000000    26.693600000000    26.709500000000    33.111800000000    33.166500000000    42.167300000000    42.308600000000
 397     0.506410260000     0.012820510000     0.506410260000     4.455207805885    -3.007100000000    -3.005600000000     3.448500000000     3.467500000000    14.558700000000    14.579200000000    26.719100000000    26.722800000000    33.136900000000    33.161400000000    42.225700000000    42.288300000000
 398     0.503205130000     0.006410260000     0.503205130000     4.463058730779    -3.008000000000    -3.007600000000     3.460800000000     3.465600000000    14.556900000000    14.562000000000    26.724900000000    26.725800000000    33.152100000000    33.158200000000    42.260300000000    42.276100000000
 399     0.500000000000     0.000000000000     0.500000000000     4.470909663839    -3.008300000000    -3.008300000000     3.464900000000     3.464900000000    14.556300000000    14.556300000000    26.726800000000    26.726800000000    33.157100000000    33.157100000000    42.272000000000    42.272000000000
